k = 1,k = 2,k = 3,k = 4,k = 5,k = 6,k = 7,k = 8,k = 9,k = 10,k = 11,k = 12,k = 13,k = 14,k = 15,k = 16,k = 17,k = 18,k = 19,k = 20,k = 21,k = 22,k = 23,k = 24,k = 25,k = 26,k = 27,k = 28,k = 29,k = 30
3.0994415283203125e-06,4.0531158447265625e-06,7.152557373046875e-06,1.0967254638671877e-05,6.318092346191406e-05,4.57763671875e-05,9.584426879882812e-05,0.0002071857452392,0.0004870891571044,0.0010271072387695,0.0021829605102539,0.004918098449707,0.0106391906738281,0.02367687225341797,0.0433259010314941,0.0942990779876709,0.1939399242401123,0.3854207992553711,0.8556520938873291,1.7951157093048096,3.8212289810180655,7.879258871078491,17.050423860549927,37.33242177963257,80.19007897377014,169.70527601242063,388.2280831336975,,,
1.1920928955078125e-06,2.1457672119140625e-06,4.0531158447265625e-06,9.298324584960938e-06,5.412101745605469e-05,4.1961669921875e-05,0.0001130104064941,0.0002050399780273,0.0004539489746093,0.00101900100708,0.0022096633911132,0.0048959255218505,0.0102462768554687,0.022430896759033203,0.0435791015625,0.0888690948486328,0.1842641830444336,0.3945558071136474,0.8509521484375,1.775618076324463,3.7387008666992174,7.8936767578125,17.221915006637573,37.956360816955566,81.7304458618164,173.29091382026672,505.9290409088135,,,
0.0,1.9073486328125e-06,3.0994415283203125e-06,9.059906005859377e-06,5.674362182617188e-05,4.00543212890625e-05,9.083747863769533e-05,0.0001947879791259,0.0004510879516601,0.0034742355346679,0.0023238658905029,0.0047469139099121,0.0102736949920654,0.02265310287475586,0.0428879261016845,0.0901460647583007,0.1879637241363525,0.3868181705474853,0.8578391075134277,1.7488610744476318,3.800956249237061,8.062603950500488,17.438637018203735,38.95072293281555,81.73201584815979,168.2272591590881,383.51453280448914,,,
1.1920928955078125e-06,2.1457672119140625e-06,4.0531158447265625e-06,7.867813110351562e-06,5.507469177246094e-05,4.315376281738281e-05,0.0001118183135986,0.0002028942108154,0.0004959106445312,0.0031909942626953,0.0022599697113037,0.0048120021820068,0.0098781585693359,0.020748138427734375,0.0425047874450683,0.0899970531463623,0.1876590251922607,0.3869199752807617,0.8423240184783936,1.7587151527404783,3.74396014213562,7.909257888793945,17.53828191757202,38.72188997268677,79.98927593231201,168.99703288078308,441.9609000682831,,,
9.5367431640625e-07,1.9073486328125e-06,4.0531158447265625e-06,8.344650268554688e-06,5.698204040527344e-05,4.291534423828125e-05,9.441375732421876e-05,0.0001978874206542,0.0004839897155761,0.0010991096496582,0.0022950172424316,0.0047359466552734,0.0095360279083251,0.021042346954345703,0.042814016342163,0.0922431945800781,0.1879880428314209,0.392711877822876,0.8331637382507324,1.804723024368286,3.71907377243042,7.940040826797485,17.291892051696777,37.92022490501404,78.80563306808472,169.8698649406433,506.3935103416443,,,
9.5367431640625e-07,2.1457672119140625e-06,3.0994415283203125e-06,8.106231689453125e-06,0.0001380443572998,4.220008850097656e-05,9.179115295410156e-05,0.0001966953277587,0.000460147857666,0.0010018348693847,0.0022890567779541,0.0048129558563232,0.0097930431365966,0.022064208984375,0.043576955795288,0.090764045715332,0.1899032592773437,0.3908400535583496,0.8574440479278564,1.78818678855896,3.833700180053711,7.973236083984375,17.208816051483154,38.198063135147095,79.97182488441467,175.54057097434998,489.9836196899414,,,
9.5367431640625e-07,1.9073486328125e-06,3.814697265625e-06,9.059906005859377e-06,2.002716064453125e-05,4.315376281738281e-05,8.988380432128906e-05,0.000209093093872,0.0004689693450927,0.0011131763458251,0.0022289752960205,0.0049269199371337,0.009732961654663,0.02128005027770996,0.0436089038848876,0.0898089408874511,0.1916186809539795,0.390413761138916,0.844581127166748,1.7510499954223633,3.75469183921814,7.91946816444397,17.704466342926025,37.67171597480774,81.41244530677795,172.54316806793213,529.1140308380127,,,
9.5367431640625e-07,9.5367431640625e-07,4.0531158447265625e-06,9.059906005859377e-06,6.008148193359375e-05,4.291534423828125e-05,0.0005078315734863,0.0002040863037109,0.0004551410675048,0.0010328292846679,0.0021750926971435,0.0048332214355468,0.0100181102752685,0.021237611770629883,0.0436680316925048,0.0908210277557373,0.1867289543151855,0.3888528347015381,0.8353939056396484,1.7314622402191162,3.77345609664917,7.910775899887085,17.538438320159912,38.80229592323303,82.90843296051025,169.85064721107483,551.407918214798,,,
0.0,2.1457672119140625e-06,3.0994415283203125e-06,8.821487426757812e-06,5.507469177246094e-05,4.38690185546875e-05,0.000277042388916,0.0002057552337646,0.0004689693450927,0.0010297298431396,0.0022718906402587,0.0049030780792236,0.0094709396362304,0.020580053329467773,0.0428242683410644,0.0910749435424804,0.184075117111206,0.3920960426330566,0.8410418033599854,1.7780747413635254,3.7184090614318848,8.045891046524048,17.49618625640869,38.142254114151,82.07284188270569,170.8005409240723,617.731360912323,,,
0.0,7.152557373046875e-07,4.291534423828125e-06,8.821487426757812e-06,5.793571472167969e-05,4.100799560546875e-05,9.489059448242188e-05,0.0002050399780273,0.0004658699035644,0.0010910034179687,0.0056929588317871,0.0048391819000244,0.0096497535705566,0.021057844161987305,0.0435121059417724,0.0898327827453613,0.1855010986328125,0.3889949321746826,0.8105390071868896,1.7414278984069824,3.8927621841430655,7.9080328941345215,17.726760864257812,38.203617811203,81.19860982894897,170.17114186286926,597.7282629013062,,,
