x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
32,43.27,36.62,39.81,40.26,47.26,45.46,48.84,50.25,51.51,53.01,57.53,57.73,57.62,57.95,60.18,62.7,65.31,73.36,61.75,72.67,71.29,75.24,76.53,77.16,80.57,77.85,72.39,75.23,81.23,80.1,89.29,86.06,81.96,85.25,86.8,95.34,88.04,97.43,87.63,93.9,91.5,103.08,104.02,98.5,91.46,97.34,104.4,102.52,103.14,102.17,106.4,102.44,111.74,122.16,109.73,115.73,119.29,118.05,107.72,115.03,114.84,126.7,116.02,119.1,112.25,117.22,126.76,118.06,118.6,115.94,116.16,127.24,125.16,130.87,119.68,127.74,125.51,130.12,131.14,129.38,125.66,131.15,142.87,132.75,130.38,135.02,140.19,126.57,137.01,143.78,137.74,129.53,138.82,129.31,129.68,142.35,145.25,136.1,144.84,142.53,149.65
33,41.48,40.4,40.04,40.56,44.31,45.08,48.55,52.1,49.83,53.25,57.95,56.83,59.76,58.13,56.74,63.59,62.32,68.88,63.95,70.3,73.5,73.18,76.51,77.49,80.37,73.93,74.82,77.21,87.66,77.94,84.91,89.29,85.58,86.48,83.29,89.17,90.49,92.94,88.64,90.83,91.89,101.8,98.62,94.63,95.55,91.58,95.03,92.82,108.54,92.29,104.41,105.6,106.1,111.74,119.95,111.68,106.66,120.64,109.36,106.2,110.1,121.29,117.94,104.07,114.49,113.62,125.81,123.47,115.67,123.83,113.45,122.92,122.0,124.07,126.73,127.65,133.93,133.49,123.69,121.65,120.18,127.44,124.11,134.26,130.28,129.67,137.78,133.09,139.97,131.98,135.45,132.1,138.67,146.88,135.83,137.66,142.35,149.91,135.83,161.4,145.44
34,39.64,39.31,40.11,40.71,46.97,47.25,45.09,52.39,51.17,55.51,54.56,54.42,59.76,60.71,62.29,64.73,56.87,65.98,68.86,69.19,71.84,73.28,74.6,71.42,78.43,76.17,78.51,72.0,84.46,77.76,83.29,88.53,82.43,89.76,89.29,86.91,94.57,98.6,90.69,91.18,98.14,105.59,105.61,97.4,93.29,101.71,97.45,103.14,104.29,108.25,98.63,107.86,115.68,114.49,112.93,112.78,105.5,113.61,113.96,114.12,114.13,123.02,116.44,108.57,120.74,111.99,120.75,121.26,126.66,113.3,120.27,126.07,125.74,128.24,123.06,117.85,115.58,126.08,122.71,132.63,133.8,137.74,134.37,130.34,130.54,135.58,141.34,127.76,131.29,133.01,146.36,130.25,144.8,138.92,135.39,135.52,139.25,148.27,133.86,146.8,140.2
35,43.41,39.23,39.47,41.66,45.3,41.72,42.44,51.75,48.79,52.14,56.03,56.22,56.05,65.08,59.42,60.05,55.06,67.16,70.69,70.29,70.39,68.88,72.4,74.91,78.22,75.5,74.99,72.95,76.79,79.61,89.04,82.61,85.89,86.25,87.04,85.68,82.86,97.39,94.93,94.6,92.9,109.97,99.36,93.98,95.68,97.06,99.82,110.36,97.94,96.88,106.56,109.1,100.44,115.8,112.92,114.82,110.24,103.04,113.32,118.78,111.48,113.07,109.46,113.71,115.13,118.26,114.59,107.46,115.16,118.87,120.22,124.76,119.59,122.04,123.89,123.17,121.81,129.15,124.98,134.09,126.86,124.69,137.81,131.46,121.05,123.86,126.78,134.26,130.75,131.13,140.42,125.38,155.34,138.38,130.19,136.57,145.36,157.73,130.64,153.33,131.35
36,38.27,34.39,38.34,42.12,43.55,44.86,44.11,50.17,53.0,55.19,53.13,52.07,58.4,61.09,60.79,57.56,63.15,68.15,65.37,67.61,71.98,69.55,72.8,73.06,78.6,77.6,77.61,75.29,78.53,78.76,85.39,91.11,78.52,80.39,83.96,84.56,88.52,91.75,91.3,88.64,91.04,94.73,104.93,96.96,91.49,96.33,96.85,104.95,93.7,92.04,98.91,107.77,117.26,109.13,115.58,101.73,102.02,118.71,106.73,107.65,108.95,117.53,110.89,113.28,117.53,117.16,109.82,111.86,112.73,120.25,115.92,123.81,125.1,124.6,113.04,120.88,124.13,121.84,123.98,130.06,120.81,123.18,131.15,133.96,125.93,132.13,124.96,125.35,138.44,130.99,136.26,125.85,134.68,143.14,147.7,139.26,131.54,141.45,136.0,140.35,136.62
37,38.82,35.22,40.8,39.83,40.37,43.87,43.76,46.04,49.15,52.34,52.66,56.25,55.91,61.52,60.48,61.33,61.73,64.19,67.77,67.64,67.64,71.71,70.32,70.09,68.76,71.6,71.91,75.39,79.97,80.85,87.85,79.8,84.58,85.6,80.16,85.03,84.11,90.86,89.39,89.5,93.99,104.17,94.85,91.1,91.73,95.85,98.22,101.39,101.5,98.46,101.21,100.89,106.52,110.47,109.88,111.35,106.45,109.47,107.15,108.17,112.94,126.95,103.94,114.18,112.29,107.87,121.55,117.99,113.24,118.11,127.83,115.73,122.0,128.36,109.72,122.65,116.83,112.64,117.83,127.46,128.17,137.91,133.91,123.12,117.29,126.13,138.8,123.64,130.77,140.13,131.56,133.93,144.32,139.93,130.12,131.25,141.79,137.49,140.18,149.19,144.41
38,34.69,37.32,39.0,37.22,41.89,42.01,44.72,46.23,49.29,54.98,53.08,50.73,60.28,56.68,58.56,58.63,62.26,59.58,67.11,65.67,67.7,66.76,68.8,69.0,66.8,71.01,73.06,71.49,75.62,76.75,90.91,82.06,78.62,81.74,85.13,88.15,86.18,90.0,89.65,92.87,89.39,109.44,93.37,91.11,98.49,96.1,96.69,99.75,95.15,99.92,94.98,98.04,98.85,114.3,112.39,104.02,104.96,106.27,110.67,110.57,121.14,120.93,111.3,106.34,113.28,114.1,112.25,114.02,116.03,119.45,118.08,115.65,120.85,124.84,117.98,122.87,119.5,126.37,115.03,125.26,130.87,122.23,127.83,128.74,127.8,134.75,138.18,131.17,132.09,132.01,142.47,133.25,138.58,133.93,128.84,138.15,135.87,146.82,139.69,143.4,128.73
39,30.99,36.03,38.38,39.82,44.04,42.15,44.99,46.5,47.6,54.98,52.89,54.1,55.97,56.38,58.13,55.82,61.96,63.39,59.48,64.9,68.79,72.01,70.67,71.33,75.51,73.45,71.87,73.55,74.65,71.9,85.36,82.09,78.38,79.25,85.1,84.88,89.38,91.46,90.45,95.64,87.59,104.27,100.54,92.48,89.44,92.72,96.64,99.39,97.87,94.4,100.14,97.42,109.87,113.55,111.13,111.62,111.03,111.4,110.84,112.17,109.06,112.45,112.06,101.17,110.41,105.37,116.86,114.11,114.66,108.94,113.4,114.31,129.42,117.63,114.58,127.25,127.63,124.46,126.08,126.99,128.12,119.27,131.2,136.64,118.06,126.29,132.27,125.61,129.16,137.63,132.7,133.22,136.43,145.44,127.41,146.21,133.88,136.24,125.37,152.03,136.27
40,29.41,34.6,38.25,37.51,44.61,40.86,46.63,43.12,45.98,54.06,54.84,54.77,59.43,54.86,56.55,58.22,60.27,65.51,65.11,67.15,66.97,67.73,69.5,71.55,73.53,76.08,69.96,74.72,77.88,78.8,83.17,78.48,76.72,77.81,87.97,86.66,87.64,93.08,88.21,87.26,88.4,98.81,93.84,87.12,91.01,94.62,98.36,101.69,99.77,101.05,95.53,94.35,101.37,104.3,108.97,104.16,109.77,109.72,104.1,106.31,110.84,111.55,114.2,109.53,122.11,110.57,115.56,120.88,121.81,111.81,107.55,113.87,115.82,123.18,119.21,118.56,125.07,123.26,123.48,122.07,123.49,130.05,128.08,125.84,128.18,128.06,133.01,123.23,129.82,144.82,133.97,127.66,136.73,125.32,129.06,136.75,127.8,149.88,133.68,151.37,133.95
41,31.18,35.11,35.63,37.24,41.44,43.2,44.09,47.51,48.87,50.64,50.15,50.66,53.71,53.59,59.34,55.43,58.61,56.75,62.94,69.27,67.21,70.0,64.09,72.85,74.68,77.09,70.15,70.69,76.28,73.27,84.81,77.75,78.4,80.25,77.61,81.72,81.27,96.6,88.93,89.18,90.22,91.62,97.27,92.83,92.15,95.25,100.28,104.78,97.16,97.97,91.93,109.15,102.08,114.79,113.72,108.03,109.38,108.2,104.0,112.29,105.69,114.02,111.69,109.61,112.17,105.81,114.3,111.49,117.64,113.84,117.04,116.61,118.1,121.59,125.27,118.87,119.15,121.58,119.04,126.3,119.63,126.91,133.49,133.19,115.83,115.38,131.8,128.1,142.15,132.65,138.08,124.48,143.32,136.23,132.13,139.11,128.41,150.25,138.07,153.02,130.15
42,25.45,34.42,32.16,35.74,39.39,42.31,45.84,44.66,46.01,51.8,49.45,49.71,53.46,54.21,54.9,59.49,60.44,59.99,67.89,68.53,66.42,68.5,65.16,69.04,74.21,70.72,70.42,73.28,77.64,79.13,82.29,79.53,77.7,79.89,83.77,85.13,77.56,97.0,86.98,83.49,89.06,96.25,88.87,92.73,90.95,95.09,89.43,98.75,89.73,95.27,96.97,99.55,101.51,99.54,99.33,99.3,110.77,109.96,103.64,100.65,113.8,109.88,110.83,108.75,110.17,112.88,123.41,120.11,108.58,112.22,122.31,117.24,111.9,114.38,127.14,124.13,120.79,126.56,117.32,129.53,127.52,119.06,117.2,136.47,125.85,122.59,121.85,123.46,127.98,134.92,123.13,131.49,141.64,141.95,137.57,135.07,137.93,143.23,125.95,143.86,135.34
43,29.32,32.32,33.33,33.16,38.19,41.08,43.36,42.51,46.13,49.1,48.95,49.64,56.28,57.03,56.45,55.87,56.21,61.29,64.98,65.25,63.81,64.85,63.67,65.44,70.57,72.43,67.06,73.72,74.3,75.88,79.1,86.04,77.59,79.11,86.04,84.52,80.32,86.99,83.88,80.24,81.66,99.63,95.73,90.5,92.82,91.07,95.55,93.3,91.69,98.82,94.62,103.24,98.13,103.0,111.49,102.94,103.56,99.81,101.75,103.7,107.05,115.33,102.21,113.23,105.67,115.51,115.66,105.21,112.06,114.03,117.48,117.14,117.12,110.14,115.91,112.79,122.91,113.12,116.64,129.25,123.01,126.17,124.44,129.81,118.06,112.17,133.82,113.03,126.1,130.71,120.17,132.75,138.78,132.35,131.62,140.3,136.43,138.29,123.18,141.25,127.57
44,25.42,31.85,34.99,32.47,38.41,41.24,43.25,46.42,42.6,50.5,52.01,50.11,51.28,54.58,50.91,58.65,59.57,59.9,56.96,65.9,66.81,65.3,71.74,68.1,73.81,72.68,70.09,72.85,75.79,75.01,83.52,81.37,81.98,72.86,73.75,83.52,82.58,87.5,83.0,84.96,87.07,99.18,87.82,90.36,91.9,92.42,88.81,92.58,88.24,94.74,93.85,90.69,102.36,102.99,112.06,98.8,112.84,107.86,109.69,100.25,97.45,110.36,112.99,100.36,111.65,109.05,112.94,110.02,118.75,111.64,105.12,121.07,112.42,119.72,116.08,121.29,122.09,122.29,115.31,121.46,125.22,116.47,136.86,132.84,123.09,128.25,117.79,124.07,132.61,138.96,122.39,125.6,137.71,134.99,121.36,128.83,142.21,145.04,128.88,140.84,141.85
45,26.46,31.89,35.32,35.16,36.92,40.52,40.04,48.52,45.0,47.45,48.1,52.75,52.57,50.59,52.27,56.4,56.64,60.42,61.12,63.55,64.83,60.56,67.25,65.67,64.53,70.36,66.18,73.3,69.01,73.95,84.1,83.39,78.29,88.41,81.37,81.21,91.98,91.11,85.46,86.9,89.06,98.89,96.0,89.54,96.2,99.45,96.02,95.49,99.42,103.57,94.17,96.85,97.16,98.22,104.71,116.18,97.08,99.7,108.13,113.07,98.12,111.45,115.09,104.15,110.35,112.1,116.19,108.44,108.63,106.1,123.83,111.11,116.87,118.47,110.46,118.82,118.04,116.93,120.63,115.4,119.61,122.16,129.56,129.68,128.6,132.97,123.52,126.48,121.62,132.01,126.01,123.76,126.7,143.01,128.79,125.59,144.74,131.07,142.94,133.36,139.42
46,25.78,32.55,33.1,34.62,37.74,43.01,41.44,43.92,45.19,48.83,48.65,49.75,50.52,55.37,55.12,55.84,55.14,64.07,60.76,58.85,61.34,64.75,68.69,65.72,68.83,71.4,70.69,70.55,75.68,70.82,72.9,78.15,81.61,80.53,80.59,84.84,84.51,85.96,85.11,84.79,86.25,99.69,92.66,90.02,90.49,91.64,95.52,95.85,94.87,101.57,90.19,95.85,103.1,98.35,103.63,101.01,105.18,105.62,98.81,108.65,103.98,110.17,105.58,105.16,104.01,117.24,114.88,113.13,118.3,114.09,118.46,117.74,117.05,108.86,115.58,120.51,123.71,118.39,121.79,130.71,121.97,123.51,129.41,127.02,129.86,125.69,122.05,127.12,119.29,138.65,128.84,127.74,137.75,131.34,122.84,137.22,135.52,139.08,125.53,135.38,132.05
47,26.88,30.86,30.55,34.4,37.35,38.09,42.34,42.55,45.92,45.27,48.56,47.66,52.39,52.19,52.36,55.31,57.5,57.62,60.06,60.78,62.31,65.52,67.45,67.84,69.87,68.75,73.58,76.31,73.51,72.12,79.86,77.71,73.23,83.26,79.48,79.96,74.58,83.65,82.46,84.66,88.89,95.37,97.38,88.68,94.1,89.9,92.92,94.72,97.45,95.08,94.72,102.79,97.59,101.1,109.23,101.41,106.55,109.93,109.37,107.54,103.44,107.0,106.42,105.06,109.71,108.31,113.65,113.71,111.59,102.91,111.85,116.75,119.89,117.07,113.55,123.78,114.69,112.13,110.29,122.56,112.45,120.2,128.9,135.13,119.3,122.41,126.74,121.31,118.11,121.12,132.28,131.97,140.12,136.96,127.87,136.26,127.88,143.56,129.01,139.7,125.04
48,25.68,30.97,33.06,32.13,36.96,38.14,40.35,46.58,44.9,49.35,49.16,50.27,50.25,54.23,53.06,54.44,57.3,58.77,59.93,66.02,60.95,64.71,69.68,64.82,64.63,69.88,68.17,70.47,78.54,74.3,80.05,78.85,74.07,79.63,87.06,82.11,77.46,87.25,87.75,86.99,90.13,97.65,88.77,92.64,87.56,87.4,100.59,94.31,91.12,95.21,95.97,97.04,98.87,98.48,105.35,108.63,99.76,107.81,102.42,101.04,107.37,109.93,101.19,104.04,115.85,108.43,106.19,102.15,102.68,111.95,112.85,109.22,120.83,119.28,118.88,112.06,114.69,122.22,115.07,117.85,129.6,120.04,121.64,124.9,115.13,120.77,129.1,128.12,123.7,124.17,129.01,125.71,127.17,141.75,125.14,137.45,133.31,139.37,137.98,137.62,134.8
49,23.16,30.01,31.77,31.47,37.49,38.3,37.9,45.3,45.76,48.06,48.38,51.89,50.08,52.34,53.32,54.89,55.95,60.27,58.21,60.08,61.71,67.54,63.79,67.28,66.44,67.32,64.47,70.17,73.58,67.11,79.64,71.3,75.73,80.6,84.37,84.99,84.53,84.78,88.73,77.6,82.78,87.71,90.25,93.05,92.52,94.09,97.48,89.15,87.6,92.56,95.04,93.71,99.25,98.92,104.56,101.74,102.84,96.48,97.46,104.33,110.97,108.87,109.45,106.08,106.99,113.95,114.58,108.95,111.42,114.11,116.14,115.49,108.42,108.86,118.14,118.94,120.59,119.28,119.12,123.23,122.22,122.6,124.79,128.55,120.94,125.64,130.27,128.97,132.32,127.98,130.82,125.84,137.72,129.11,127.36,133.25,133.16,144.54,132.11,146.18,131.02
50,24.66,29.09,30.97,34.1,35.87,37.58,39.83,41.74,44.26,44.14,48.72,51.23,47.93,52.56,53.7,56.87,53.34,57.91,62.79,58.07,59.76,63.88,65.57,67.49,67.18,66.59,69.21,71.18,74.93,71.51,77.57,75.03,73.27,79.41,80.82,85.69,83.96,91.34,81.86,85.9,88.15,95.88,91.02,86.82,94.1,95.5,87.51,90.65,93.22,91.62,92.3,97.2,94.93,99.3,105.3,98.24,105.77,106.75,104.93,107.87,101.19,116.17,105.84,110.91,108.59,113.82,106.09,111.06,110.92,109.37,107.36,108.35,115.62,110.57,118.04,108.92,116.0,118.96,117.01,126.43,117.99,127.47,118.86,126.35,109.73,113.99,119.6,119.57,132.81,125.83,130.42,128.54,135.14,137.65,135.31,134.2,136.25,137.23,133.19,142.38,132.2
51,25.02,30.01,27.78,33.36,37.53,37.03,41.18,40.9,44.85,47.33,49.3,47.19,50.81,51.98,52.28,54.09,55.98,62.84,59.8,61.88,60.0,63.63,67.45,68.18,70.56,69.82,70.28,69.69,71.68,72.67,80.88,75.28,80.79,80.06,82.7,83.69,83.29,84.21,81.2,83.31,82.93,90.76,80.91,88.66,91.31,91.17,88.97,90.04,89.68,87.43,93.59,94.54,97.7,100.87,107.93,109.22,100.93,101.08,103.76,102.52,104.91,111.26,105.39,100.41,111.41,107.72,118.24,105.55,111.07,107.29,118.14,99.47,108.69,114.59,116.51,124.07,114.04,112.22,121.28,119.83,109.72,122.42,122.08,128.69,118.29,127.7,126.88,127.86,124.08,129.05,140.9,119.25,117.16,125.18,130.86,133.85,140.41,140.65,127.81,133.53,123.85
52,23.82,28.99,29.79,31.76,35.52,36.15,38.27,44.74,43.92,44.24,46.67,44.74,48.52,49.93,49.26,55.47,54.12,60.02,58.49,65.7,61.63,65.88,68.37,63.86,69.43,68.7,69.35,66.5,69.48,71.93,73.34,76.19,75.34,74.27,74.22,83.37,78.81,80.59,80.62,84.1,81.67,89.66,88.24,82.55,86.04,94.32,86.21,88.48,95.13,96.44,90.09,90.3,91.96,98.63,103.34,101.38,104.3,101.55,99.23,109.2,103.23,113.73,105.0,101.01,106.45,106.52,113.04,106.61,110.54,108.6,107.26,109.93,108.84,114.02,112.74,110.94,126.12,112.93,117.19,118.11,117.14,123.7,124.41,118.38,119.05,118.6,128.27,128.51,126.0,124.06,133.32,133.01,125.19,125.96,140.19,132.31,132.56,142.18,131.35,146.27,133.25
53,25.92,30.57,27.65,30.75,37.92,36.06,40.72,44.5,43.5,46.16,46.43,49.01,48.45,50.33,50.36,52.3,54.39,58.36,58.93,61.89,59.39,65.13,66.01,66.25,69.06,67.62,69.91,69.28,76.48,71.83,77.43,77.76,73.11,78.06,75.54,77.71,79.38,80.5,79.08,82.59,82.44,89.28,85.28,89.72,88.05,89.15,88.9,92.73,89.48,97.46,92.65,93.44,101.83,95.63,105.24,100.72,100.2,96.05,97.14,107.41,100.06,111.84,103.54,103.24,99.03,105.74,113.18,108.18,112.87,104.51,118.35,111.82,109.0,113.66,116.88,107.06,108.47,116.93,116.66,126.83,126.08,114.79,129.24,122.17,117.11,123.53,123.7,127.87,128.22,123.07,124.19,123.06,133.72,139.79,123.57,120.39,135.42,133.5,137.44,128.89,124.53
54,22.63,30.69,29.94,32.2,33.75,35.71,36.75,40.41,41.18,46.69,44.96,48.77,49.29,50.95,52.07,50.06,53.49,57.18,59.43,58.55,61.6,61.02,66.02,68.63,68.58,70.42,69.39,67.96,70.27,70.56,81.98,76.61,74.35,76.26,73.66,75.68,76.71,89.4,79.51,87.35,84.4,89.49,85.17,91.71,85.19,89.21,88.48,90.65,89.03,88.18,88.6,96.76,94.83,99.52,95.12,100.32,102.49,104.43,103.81,111.28,104.6,107.2,106.3,101.93,102.76,113.48,114.42,111.97,109.44,101.48,111.77,107.22,105.0,110.52,114.07,112.36,112.61,119.46,119.91,117.67,116.71,114.77,117.86,116.5,122.44,122.55,125.92,127.13,128.41,125.75,127.11,127.46,138.25,116.99,128.09,124.18,127.84,129.38,140.53,132.7,133.35
55,21.2,30.09,28.99,27.56,35.19,36.93,38.43,41.26,44.05,43.81,46.49,48.59,50.66,50.86,50.42,50.63,54.4,58.35,60.61,62.69,62.44,60.64,61.9,71.72,71.96,65.21,65.19,66.99,72.39,71.87,75.43,77.06,75.5,78.24,72.82,77.12,79.37,91.33,79.11,78.67,81.78,87.6,90.41,84.49,88.37,88.2,92.86,89.71,90.14,92.39,91.63,92.62,95.97,92.69,101.39,102.02,105.83,104.52,102.62,105.07,101.13,103.29,104.1,107.34,110.13,101.31,109.67,110.36,108.18,103.41,111.14,103.04,109.93,109.87,117.29,116.73,114.85,114.82,118.01,107.95,109.29,115.33,122.08,121.85,118.25,117.51,124.69,115.74,124.86,124.46,125.76,130.0,128.49,130.51,137.23,138.7,141.52,133.33,128.51,143.26,128.9
56,23.62,28.56,26.56,29.98,35.91,37.14,37.89,40.88,42.7,44.6,46.02,48.7,51.02,52.71,51.78,50.82,56.55,55.19,60.69,57.41,59.4,59.03,61.19,64.32,67.25,63.12,68.57,65.98,71.28,67.5,76.32,76.74,73.63,75.32,76.45,77.03,79.58,81.96,84.46,80.59,80.11,92.75,88.99,91.15,87.23,86.45,93.95,91.36,89.31,94.74,91.06,91.67,91.2,93.84,98.72,108.76,99.54,96.87,97.79,103.89,98.29,109.92,102.24,106.09,97.28,105.41,106.44,107.49,108.49,106.96,112.49,114.5,111.53,112.36,120.01,121.45,118.08,111.25,117.3,125.23,118.12,121.69,122.49,117.77,121.89,112.63,120.94,123.77,127.92,118.2,121.48,120.61,131.66,132.51,123.28,129.65,136.27,133.57,131.93,144.29,127.51
57,22.02,30.23,28.43,32.64,31.75,36.73,35.86,40.36,42.09,44.13,43.97,49.79,46.83,52.1,48.85,52.96,56.28,54.34,55.62,58.12,58.92,62.92,62.48,64.88,64.43,67.15,69.02,66.75,75.89,72.83,75.07,76.39,71.13,75.72,81.19,82.85,76.16,82.22,78.64,82.65,82.67,86.8,84.75,85.11,89.56,87.77,92.5,94.89,85.46,94.92,93.52,92.14,93.44,98.3,98.13,100.43,98.13,104.01,97.41,101.78,100.35,115.35,100.34,95.94,105.43,96.54,108.78,104.97,106.13,112.17,115.89,118.77,111.17,112.75,107.56,114.35,116.35,113.32,120.72,117.98,108.04,114.76,114.27,122.26,120.24,117.52,121.07,112.61,128.34,135.34,131.52,130.47,129.66,132.51,131.71,135.11,134.33,122.99,121.73,138.36,123.33
58,20.12,29.04,26.67,30.19,34.76,34.87,37.42,38.8,40.89,44.83,44.27,47.66,46.27,49.81,50.23,53.07,52.88,58.08,60.39,58.89,62.57,60.1,62.32,57.01,67.28,65.35,70.08,66.35,70.29,67.59,76.08,79.38,69.86,75.85,78.97,81.21,76.26,87.5,80.26,91.13,83.03,87.43,87.55,88.12,85.16,90.74,94.23,89.91,89.02,91.35,92.85,92.47,94.31,92.13,98.55,99.61,100.25,105.38,102.22,112.05,101.02,105.26,99.39,95.91,104.64,106.43,108.99,107.05,113.99,108.3,104.65,119.31,102.73,102.91,116.56,110.09,115.1,112.74,108.86,115.85,116.85,117.74,110.12,122.44,120.38,116.06,121.73,121.46,121.67,125.79,125.87,131.2,140.47,129.25,127.7,136.75,127.29,139.7,132.5,133.5,131.27
59,20.55,24.55,26.72,31.43,35.33,33.87,38.58,40.82,42.95,41.85,45.37,46.54,46.66,49.36,51.44,50.49,50.57,53.99,58.59,59.2,63.09,63.3,60.48,64.47,62.99,67.55,65.27,67.74,72.25,69.31,72.94,72.54,71.94,74.75,76.47,78.02,79.11,82.63,79.76,83.8,77.98,88.23,86.76,88.02,86.5,84.88,98.89,88.56,90.06,92.87,89.66,92.08,89.47,93.74,99.61,98.59,99.88,99.26,99.43,98.52,101.9,101.7,107.89,101.33,104.83,96.36,106.77,109.01,105.76,105.77,108.31,105.84,109.18,116.9,116.45,122.18,112.43,111.08,116.36,114.28,110.01,122.05,113.04,121.01,122.13,122.24,121.33,126.72,118.6,132.8,127.83,123.31,132.7,130.68,117.21,125.71,138.4,129.87,128.66,126.98,135.93
60,21.62,25.05,26.02,30.08,31.83,34.95,35.69,40.61,42.68,43.77,44.61,44.67,49.38,49.59,49.37,53.08,51.67,55.05,55.94,60.18,59.16,62.53,61.8,63.27,70.69,64.46,64.01,66.47,67.0,68.69,72.05,71.99,74.66,74.12,79.4,81.8,78.3,78.82,83.23,83.06,79.16,83.07,82.77,81.53,82.07,85.82,94.98,85.77,83.39,98.03,93.87,97.34,91.45,93.34,97.8,96.61,96.05,96.77,97.81,104.16,97.67,100.87,104.03,99.78,103.59,101.71,112.0,109.9,101.99,104.19,111.81,107.65,113.12,108.55,117.65,107.96,113.07,107.23,115.15,117.21,118.0,118.84,117.92,117.03,111.66,119.32,123.86,119.1,120.26,116.79,124.78,117.96,121.87,137.22,129.99,130.06,137.18,129.78,132.77,127.11,124.01
61,20.83,26.0,27.58,29.96,32.99,32.67,36.77,39.03,42.02,46.11,43.91,44.23,46.58,46.24,50.19,50.04,54.64,54.2,58.82,56.79,61.92,58.92,61.8,63.31,63.3,60.23,69.19,65.89,70.82,65.97,75.42,75.27,70.0,75.63,77.96,77.27,80.05,81.21,77.46,82.31,82.13,82.92,86.78,83.83,81.94,84.96,92.32,84.91,87.5,95.64,89.73,93.46,92.43,93.04,95.84,98.51,97.17,101.79,102.36,99.94,104.56,99.06,108.68,99.62,102.96,105.12,106.33,105.09,103.14,108.19,115.03,116.27,107.76,105.03,108.71,114.71,114.31,108.14,108.82,119.44,119.2,124.13,115.22,121.97,112.58,124.13,119.02,122.69,123.59,120.69,126.66,121.85,135.08,122.11,126.82,121.78,140.38,128.82,122.36,134.98,123.82
62,19.95,24.74,26.89,31.93,32.5,35.88,37.66,38.99,40.41,44.09,44.55,42.64,45.34,48.53,50.9,50.22,53.81,56.37,61.84,55.5,54.74,53.51,62.11,62.76,65.76,66.73,66.1,68.35,73.05,71.08,73.08,74.48,68.22,72.21,75.5,80.35,73.43,82.91,76.01,77.4,76.62,80.23,84.25,86.35,86.16,84.16,91.05,86.07,95.69,92.55,90.56,88.17,92.15,93.71,94.15,94.69,102.12,99.95,92.77,110.46,100.78,110.06,101.22,110.17,110.34,107.57,112.41,112.24,103.72,103.94,104.24,104.06,101.56,104.63,112.47,114.93,109.01,114.55,110.84,112.51,114.82,114.42,117.66,127.36,118.27,119.72,127.6,114.81,121.68,124.77,126.23,123.32,129.84,135.12,126.58,117.36,132.61,140.84,137.97,128.09,118.63
63,20.44,25.55,24.56,30.73,34.29,35.33,36.56,36.97,39.61,42.71,41.48,42.13,45.31,51.32,50.03,49.12,52.27,53.5,52.24,57.89,57.93,56.96,59.16,57.93,64.05,64.0,65.07,67.54,72.63,68.83,76.33,72.7,75.93,76.99,77.81,78.5,81.83,80.11,82.87,83.09,84.34,85.15,78.39,87.67,87.36,86.42,87.35,88.39,85.54,88.21,88.92,93.66,92.26,91.71,99.87,98.83,99.32,99.56,98.89,101.32,96.73,107.93,92.21,103.86,100.56,102.62,101.14,107.31,104.35,99.01,108.72,110.97,100.53,111.35,101.55,107.71,108.96,116.07,108.52,118.15,119.22,111.13,113.91,128.13,116.66,127.72,118.11,113.03,125.42,123.7,120.04,122.88,121.91,123.64,131.46,116.62,128.38,137.71,121.32,121.94,127.69
64,19.64,25.46,26.07,30.2,33.11,34.33,35.14,39.96,41.84,40.95,46.08,41.93,47.97,48.04,47.41,52.41,47.73,54.0,53.82,57.97,55.68,58.19,61.1,60.8,64.58,63.69,65.1,66.27,70.06,69.64,70.56,74.44,71.22,75.89,73.19,79.14,75.87,80.4,74.2,83.6,81.43,74.94,87.38,81.5,81.84,90.21,90.72,86.62,84.58,87.04,88.85,96.8,93.29,88.73,92.89,97.08,98.39,100.5,94.09,98.41,98.5,105.15,92.79,95.31,102.48,104.88,108.28,106.26,104.27,109.9,109.83,110.68,108.47,106.2,111.23,108.24,107.75,113.06,108.58,114.83,115.75,114.17,119.41,117.75,115.23,126.51,128.38,115.69,123.68,123.16,121.6,114.93,128.77,122.48,131.24,125.86,131.76,124.5,131.67,135.3,137.79
